"","Name","AnimalID","sentiment_score","sentiment_desc"
"12234","Dale","A718561",0,"Neutral"
"12235","Dale","A669643",0,"Neutral"
"12236","Dale","A708905",0,"Neutral"
"12237","Dale","A672823",0,"Neutral"
"12238","Dale","A716988",0,"Neutral"
"12239","Dali","A691636",0,"Neutral"
"12240","Dali","A694388",0,"Neutral"
"12241","Dalinda","A714577",0,"Neutral"
"12242","Dallas","A718978",0,"Neutral"
"12243","Dallas","A711640",0,"Neutral"
"12244","Dallas","A679930",0,"Neutral"
"12245","Dallas","A666120",0,"Neutral"
"12246","Dallas","A657783",0,"Neutral"
"12247","Dallas","A686180",0,"Neutral"
"12248","Dallas","A682583",0,"Neutral"
"12249","Dallas","A692512",0,"Neutral"
"12250","Dallas","A702637",0,"Neutral"
"12251","Dallas","A709952",0,"Neutral"
"12252","Dallas","A674292",0,"Neutral"
"12253","Dallas","A695171",0,"Neutral"
"12254","Dally","A685122",0,"Neutral"
"12255","Dally","A701309",0,"Neutral"
"12256","Dalton","A681187",0,"Neutral"
"12257","Dalton","A680076",0,"Neutral"
"12258","Dalton","A695844",0,"Neutral"
"12259","Daly","A714377",0,"Neutral"
"12260","Damian","A699374",0,"Neutral"
"12261","Damon","A665322",0,"Neutral"
"12262","Damon","A693093",0,"Neutral"
"12263","Damu","A715627",0,"Neutral"
"12264","Dan","A691184",0,"Neutral"
"12265","Dana","A677474",0,"Neutral"
"12266","Dana","A692835",0,"Neutral"
"12267","Dana","A673109",0,"Neutral"
"12268","Dana","A676382",0,"Neutral"
"12269","Danby","A719996",0,"Neutral"
"12270","Dancer","A664509",0,"Neutral"
"12271","Dancer","A668703",0,"Neutral"
"12272","Dancer","A705920",0,"Neutral"
"12273","Dancer","A716549",0,"Neutral"
"12274","Dandelion","A710110",0,"Neutral"
"12275","Dandy","A693475",-1,"Negative"
"12276","Dandy","A673100",-1,"Negative"
"12277","Dandy","A714772",-1,"Negative"
"12278","Dane","A704529",0,"Neutral"
"12279","Danger","A710769",-1,"Negative"
"12280","Danger","A701998",-1,"Negative"
"12281","Danica","A714063",0,"Neutral"
"12282","Daniel","A669123",0,"Neutral"
"12283","Daniel","A671537",0,"Neutral"
"12284","Daniel Leon","A545780",0,"Neutral"
"12285","Daniela","A715554",0,"Neutral"
"12286","Daniella","A714813",0,"Neutral"
"12287","Danka","A700240",0,"Neutral"
"12288","Danny","A670307",0,"Neutral"
"12289","Danny","A549834",0,"Neutral"
"12290","Danny","A673261",0,"Neutral"
"12291","Danny","A681725",0,"Neutral"
"12292","Danny","A715318",0,"Neutral"
"12293","Danny","A668749",0,"Neutral"
"12294","Danny","A714524",0,"Neutral"
"12295","Danny","A702180",0,"Neutral"
"12296","Danny Boy","A709755",0,"Neutral"
"12297","Danny Boy","A696924",0,"Neutral"
"12298","Dante","A672323",0,"Neutral"
"12299","Dante","A431223",0,"Neutral"
"12300","Dante","A670840",0,"Neutral"
"12301","Danzig","A711661",0,"Neutral"
"12302","Daphne","A683493",0,"Neutral"
"12303","Daphne","A678850",0,"Neutral"
"12304","Daphne","A692880",0,"Neutral"
"12305","Daphne","A682853",0,"Neutral"
"12306","Daphne","A707138",0,"Neutral"
"12307","Daphne","A685216",0,"Neutral"
"12308","Daphne","A704088",0,"Neutral"
"12309","Daphne","A719776",0,"Neutral"
"12310","Daphne","A688236",0,"Neutral"
"12311","Daphnie","A702219",0,"Neutral"
"12312","Dapper Dan","A689488",0,"Neutral"
"12313","Daquiri","A704031",0,"Neutral"
"12314","Darby","A691370",0,"Neutral"
"12315","Darby","A674617",0,"Neutral"
"12316","Darby","A681216",0,"Neutral"
"12317","Darby","A684485",0,"Neutral"
"12318","Darby","A710419",0,"Neutral"
"12319","Darcey","A688850",0,"Neutral"
"12320","Darcy","A693759",0,"Neutral"
"12321","Darcy","A685809",0,"Neutral"
"12322","Darcy","A362137",0,"Neutral"
"12323","Darcy","A693386",0,"Neutral"
"12324","Darcy","A715261",0,"Neutral"
"12325","Daredevil","A700148",1,"Positive"
"12326","Dari","A717771",0,"Neutral"
"12327","Daria","A663436",0,"Neutral"
"12328","Daria","A705911",0,"Neutral"
"12329","Darion","A650234",0,"Neutral"
"12330","Dark Knight","A667516",0,"Neutral"
"12331","Darla","A711114",0,"Neutral"
"12332","Darla","A670390",0,"Neutral"
"12333","Darla","A685918",0,"Neutral"
"12334","Darla","A666443",0,"Neutral"
"12335","Darla","A676889",0,"Neutral"
"12336","Darla","A673581",0,"Neutral"
"12337","Darling","A697712",1,"Positive"
"12338","Darling","A697387",1,"Positive"
"12339","Darlingdear","A709611",0,"Neutral"
"12340","Darma","A668907",0,"Neutral"
"12341","Darrell","A693553",0,"Neutral"
"12342","Darren","A701949",0,"Neutral"
"12343","Darry","A701312",0,"Neutral"
"12344","Dart","A705263",0,"Neutral"
"12345","Darth Caedus","A659400",0,"Neutral"
"12346","Dartmouth","A706458",0,"Neutral"
"12347","Darwen","A680242",0,"Neutral"
"12348","Darwin","A668100",0,"Neutral"
"12349","Darwin","A671061",0,"Neutral"
"12350","Daryl","A689346",0,"Neutral"
"12351","Dash","A695550",0,"Neutral"
"12352","Dash","A702197",0,"Neutral"
"12353","Dash","A674587",0,"Neutral"
"12354","Dash","A669896",0,"Neutral"
"12355","Dash","A707876",0,"Neutral"
"12356","Dash","A683855",0,"Neutral"
"12357","Dash","A375393",0,"Neutral"
"12358","Dasher","A668660",0,"Neutral"
"12359","Dasher","A694150",0,"Neutral"
"12360","Dasher","A679695",0,"Neutral"
"12361","Dasher","A717904",0,"Neutral"
"12362","Dasher","A716760",0,"Neutral"
"12363","Datsun","A679115",0,"Neutral"
"12364","Dav-3","A697709",0,"Neutral"
"12365","Dave","A706002",0,"Neutral"
"12366","Davey","A679754",0,"Neutral"
"12367","Davey","A704090",0,"Neutral"
"12368","Davey","A671127",0,"Neutral"
"12369","Davey","A698971",0,"Neutral"
"12370","Davey","A683515",0,"Neutral"
"12371","Davey","A704987",0,"Neutral"
"12372","Davey","A719152",0,"Neutral"
"12373","David","A674069",0,"Neutral"
"12374","David","A695070",0,"Neutral"
"12375","Davie","A685366",0,"Neutral"
"12376","Davinci","A662686",0,"Neutral"
"12377","Davio","A719373",0,"Neutral"
"12378","Davis","A661906",0,"Neutral"
"12379","Davis","A701956",0,"Neutral"
"12380","Davis","A696806",0,"Neutral"
"12381","Davis","A716562",0,"Neutral"
"12382","Dawn","A688467",1,"Positive"
"12383","Dawn","A640416",1,"Positive"
"12384","Dawn","A706562",1,"Positive"
"12385","Dawn","A705910",1,"Positive"
"12386","Dawson","A708904",0,"Neutral"
"12387","Dawson","A711118",0,"Neutral"
"12388","Dax","A710969",0,"Neutral"
"12389","Dax","A715767",0,"Neutral"
"12390","Day","A671743",0,"Neutral"
"12391","Dayz","A690112",0,"Neutral"
"12392","Dazzle","A691910",1,"Positive"
"12393","Dazzle","A662512",1,"Positive"
"12394","Dazzle","A707017",1,"Positive"
"12395","Deablo","A681425",0,"Neutral"
"12396","Deacon","A691817",0,"Neutral"
"12397","Deacon","A666181",0,"Neutral"
"12398","Deacon","A693401",0,"Neutral"
"12399","Deacon","A687585",0,"Neutral"
"12400","Dean","A566618",0,"Neutral"
"12401","Dean","A695542",0,"Neutral"
"12402","Dean","A692727",0,"Neutral"
"12403","Deanna","A714062",0,"Neutral"
"12404","Deanna","A715555",0,"Neutral"
"12405","Deanna","A648634",0,"Neutral"
"12406","Debbie","A705851",0,"Neutral"
"12407","Debo","A672321",0,"Neutral"
"12408","Debo","A708270",0,"Neutral"
"12409","Debo","A699690",0,"Neutral"
"12410","Debo","A700076",0,"Neutral"
"12411","Debo","A679298",0,"Neutral"
"12412","Decker","A667104",0,"Neutral"
"12413","Declan","A706994",0,"Neutral"
"12414","Deco","A663342",0,"Neutral"
"12415","Dee","A698812",0,"Neutral"
"12416","Dee Dee","A696007",0,"Neutral"
"12417","Dee Dee","A665570",0,"Neutral"
"12418","Deebs","A710756",0,"Neutral"
"12419","Deebs","A683548",0,"Neutral"
"12420","Deedee","A713452",0,"Neutral"
"12421","Deedee","A685832",0,"Neutral"
"12422","Deedee","A709147",0,"Neutral"
"12423","Deena","A685773",0,"Neutral"
"12424","Deena","A687876",0,"Neutral"
"12425","Deezel","A719888",0,"Neutral"
"12426","Degas","A692873",0,"Neutral"
"12427","Degas","A690988",0,"Neutral"
"12428","Deisel","A695990",0,"Neutral"
"12429","Dejah","A673038",0,"Neutral"
"12430","Dela","A713988",0,"Neutral"
"12431","Delfino","A685462",0,"Neutral"
"12432","Delgado","A672451",0,"Neutral"
"12433","Delgado","A699723",0,"Neutral"
"12434","Delgado","A628159",0,"Neutral"
"12435","Delia","A708906",0,"Neutral"
"12436","Deliah","A714282",0,"Neutral"
"12437","Delilah","A702625",0,"Neutral"
"12438","Delilah","A670009",0,"Neutral"
"12439","Delilah","A711277",0,"Neutral"
"12440","Delilah","A617648",0,"Neutral"
"12441","Delilah","A661418",0,"Neutral"
"12442","Delilah","A709661",0,"Neutral"
"12443","Delilah","A706162",0,"Neutral"
"12444","Delilah","A664720",0,"Neutral"
"12445","Delilah","A682950",0,"Neutral"
"12446","Delilah","A719202",0,"Neutral"
"12447","Delisa","A705912",0,"Neutral"
"12448","Dell","A671748",0,"Neutral"
"12449","Dell","A708901",0,"Neutral"
"12450","Della","A698644",0,"Neutral"
"12451","Delores","A667144",0,"Neutral"
"12452","Delphine","A704056",0,"Neutral"
"12453","Delta","A705909",0,"Neutral"
"12454","Delta","A672743",0,"Neutral"
"12455","Delta","A694716",0,"Neutral"
"12456","Deltadawn","A681431",0,"Neutral"
"12457","Demarcia","A712238",0,"Neutral"
"12458","Demetri","A674443",0,"Neutral"
"12459","Dempsey","A693244",0,"Neutral"
"12460","Dempsy","A684974",0,"Neutral"
"12461","Dena","A711715",0,"Neutral"
"12462","Denali","A673594",0,"Neutral"
"12463","Denali","A688032",0,"Neutral"
"12464","Denby","A710519",0,"Neutral"
"12465","Dennis","A714972",0,"Neutral"
"12466","Dennis","A670191",0,"Neutral"
"12467","Denny","A677650",0,"Neutral"
"12468","Denny","A713254",0,"Neutral"
"12469","Denny","A704089",0,"Neutral"
"12470","Denton","A710482",0,"Neutral"
"12471","Denver","A694044",0,"Neutral"
"12472","Denver","A683466",0,"Neutral"
"12473","Denver","A693269",0,"Neutral"
"12474","Denver","A699940",0,"Neutral"
"12475","Derby","A696357",0,"Neutral"
"12476","Derek","A714655",0,"Neutral"
"12477","Derek","A676960",0,"Neutral"
"12478","Dermott","A674546",0,"Neutral"
"12479","Derrick","A680516",0,"Neutral"
"12480","Derrida","A719212",0,"Neutral"
"12481","Des","A678770",0,"Neutral"
"12482","Desdemona","A676727",0,"Neutral"
"12483","Desi","A705864",0,"Neutral"
"12484","Desi","A715517",0,"Neutral"
"12485","Desi","A706514",0,"Neutral"
"12486","Desiree","A714836",0,"Neutral"
"12487","Desmo","A675146",0,"Neutral"
"12488","Desmo","A676146",0,"Neutral"
"12489","Desmond","A705950",0,"Neutral"
"12490","Dessau","A689527",0,"Neutral"
"12491","Destiny","A706492",1,"Positive"
"12492","Destiny","A704076",1,"Positive"
"12493","Destiny","A661772",1,"Positive"
"12494","Deuce","A681289",0,"Neutral"
"12495","Deuce","A717592",0,"Neutral"
"12496","Deuce","A586717",0,"Neutral"
"12497","Deuce","A699169",0,"Neutral"
"12498","Dev","A717436",0,"Neutral"
"12499","Devereaux","A663841",0,"Neutral"
"12500","Devil","A711385",-1,"Negative"
"12501","Devon","A717503",0,"Neutral"
"12502","Dewey","A671126",0,"Neutral"
"12503","Dewey","A673910",0,"Neutral"
"12504","Dewey","A696087",0,"Neutral"
"12505","Dewey 2","A699554",0,"Neutral"
"12506","Dewi","A698653",0,"Neutral"
"12507","Dex","A683694",0,"Neutral"
"12508","Dex","A592335",0,"Neutral"
"12509","Dex","A700220",0,"Neutral"
"12510","Dexter","A649776",1,"Positive"
"12511","Dexter","A716028",1,"Positive"
"12512","Dexter","A670822",1,"Positive"
"12513","Dexter","A667753",1,"Positive"
"12514","Dexter","A664690",1,"Positive"
"12515","Dexter","A692413",1,"Positive"
"12516","Dexter","A692754",1,"Positive"
"12517","Dexter","A665446",1,"Positive"
"12518","Dexter","A718492",1,"Positive"
"12519","Dexter","A670003",1,"Positive"
"12520","Dexter","A667037",1,"Positive"
"12521","Dexter","A672456",1,"Positive"
"12522","Dexter","A662329",1,"Positive"
"12523","Dexter","A686511",1,"Positive"
"12524","Dexter","A714347",1,"Positive"
"12525","Dexter","A679360",1,"Positive"
"12526","Dexter","A688805",1,"Positive"
"12527","Dexter","A705299",1,"Positive"
"12528","Dexter","A712206",1,"Positive"
"12529","Dexter","A685487",1,"Positive"
"12530","Dexter","A716512",1,"Positive"
"12531","Dexter","A690275",1,"Positive"
"12532","Dexter","A719113",1,"Positive"
"12533","Dexter","A699501",1,"Positive"
"12534","Dexter","A688021",1,"Positive"
"12535","Dexter","A690483",1,"Positive"
"12536","Dexter","A681568",1,"Positive"
"12537","Dez","A697282",0,"Neutral"
"12538","Dez Peanut","A692436",0,"Neutral"
"12539","Dezi","A489503",0,"Neutral"
"12540","Dezzie","A706583",0,"Neutral"
"12541","Dharma","A703383",0,"Neutral"
"12542","Diablo","A696212",0,"Neutral"
"12543","Diamond","A489464",1,"Positive"
"12544","Diamond","A715682",1,"Positive"
"12545","Diamond","A683095",1,"Positive"
"12546","Diamond","A694805",1,"Positive"
"12547","Diamond","A667148",1,"Positive"
"12548","Diamond","A679850",1,"Positive"
"12549","Diamond","A672019",1,"Positive"
"12550","Diamond","A684096",1,"Positive"
"12551","Diamond","A613650",1,"Positive"
"12552","Diamond","A643541",1,"Positive"
"12553","Diamond","A681963",1,"Positive"
"12554","Diamond","A586581",1,"Positive"
"12555","Diamond","A670621",1,"Positive"
"12556","Diamond","A702249",1,"Positive"
"12557","Diamond","A679565",1,"Positive"
"12558","Diamond","A702004",1,"Positive"
"12559","Diamond","A588258",1,"Positive"
"12560","Diamond","A683837",1,"Positive"
"12561","Diamond","A702014",1,"Positive"
"12562","Diamond","A706081",1,"Positive"
"12563","Diamond","A715605",1,"Positive"
"12564","Diamond","A626087",1,"Positive"
"12565","Diamond","A672862",1,"Positive"
"12566","Diamond","A693954",1,"Positive"
"12567","Diamond","A692600",1,"Positive"
"12568","Diamond","A684221",1,"Positive"
"12569","Diamond","A702002",1,"Positive"
"12570","Diamond","A630938",1,"Positive"
"12571","Diamond","A663273",1,"Positive"
"12572","Diamond","A679105",1,"Positive"
"12573","Diamond","A614177",1,"Positive"
"12574","Diamond","A685655",1,"Positive"
"12575","Diamond","A666250",1,"Positive"
"12576","Diamond","A684804",1,"Positive"
"12577","Diamond","A665162",1,"Positive"
"12578","Diamond","A666082",1,"Positive"
"12579","Diamond","A693084",1,"Positive"
"12580","Diamond","A674469",1,"Positive"
"12581","Diana","A705065",0,"Neutral"
"12582","Diana Lee","A685232",0,"Neutral"
"12583","Diane","A688848",0,"Neutral"
"12584","Dice","A671728",-1,"Negative"
"12585","Dickens","A667903",0,"Neutral"
"12586","Diddy","A717127",0,"Neutral"
"12587","Didi","A718251",0,"Neutral"
"12588","Diego","A716619",0,"Neutral"
"12589","Diego","A717056",0,"Neutral"
"12590","Diego","A692162",0,"Neutral"
"12591","Diego","A685188",0,"Neutral"
"12592","Diego","A693584",0,"Neutral"
"12593","Diego","A684873",0,"Neutral"
"12594","Diego","A711564",0,"Neutral"
"12595","Diego","A691189",0,"Neutral"
"12596","Diego","A564767",0,"Neutral"
"12597","Diego","A667395",0,"Neutral"
"12598","Diego","A700559",0,"Neutral"
"12599","Diego","A651386",0,"Neutral"
"12600","Diego","A666555",0,"Neutral"
"12601","Diego","A706020",0,"Neutral"
"12602","Diego","A655860",0,"Neutral"
"12603","Diego","A693504",0,"Neutral"
"12604","Diesel","A716117",0,"Neutral"
"12605","Diesel","A716315",0,"Neutral"
"12606","Diesel","A688786",0,"Neutral"
"12607","Diesel","A696292",0,"Neutral"
"12608","Diesel","A664964",0,"Neutral"
"12609","Diesel","A702053",0,"Neutral"
"12610","Diesel","A682606",0,"Neutral"
"12611","Diesel","A695578",0,"Neutral"
"12612","Diesel","A664605",0,"Neutral"
"12613","Diesle","A664455",0,"Neutral"
"12614","Dietz","A640636",0,"Neutral"
"12615","Digby","A706967",0,"Neutral"
"12616","Digger","A710737",0,"Neutral"
"12617","Digit","A713994",0,"Neutral"
"12618","Dijiba","A695893",0,"Neutral"
"12619","Dijon","A663396",0,"Neutral"
"12620","Dill","A675809",0,"Neutral"
"12621","Dill","A707750",0,"Neutral"
"12622","Dill","A709541",0,"Neutral"
"12623","Dill","A709335",0,"Neutral"
"12624","Dill","A703567",0,"Neutral"
"12625","Dillon","A714578",0,"Neutral"
"12626","Dilute","A703533",-1,"Negative"
"12627","Dimond","A682291",0,"Neutral"
"12628","Dimond","A701772",0,"Neutral"
"12629","Dimples","A683547",0,"Neutral"
"12630","Dimu","A715641",0,"Neutral"
"12631","Dina","A676454",0,"Neutral"
"12632","Dina","A633389",0,"Neutral"
"12633","Dinah","A711660",0,"Neutral"
"12634","Dinah","A687515",0,"Neutral"
"12635","Dinah","A690087",0,"Neutral"
"12636","Dinero","A674899",0,"Neutral"
"12637","Dingo","A435358",0,"Neutral"
"12638","Dingo","A690279",0,"Neutral"
"12639","Dingo","A699924",0,"Neutral"
"12640","Dingo","A670509",0,"Neutral"
"12641","Dingo","A684463",0,"Neutral"
"12642","Dingo","A718418",0,"Neutral"
"12643","Dingo Starr","A710337",0,"Neutral"
"12644","Dinker","A708113",0,"Neutral"
"12645","Dinky","A677267",-1,"Negative"
"12646","Dinky","A690262",-1,"Negative"
"12647","Dino","A717917",0,"Neutral"
"12648","Dino","A683353",0,"Neutral"
"12649","Dino","A691529",0,"Neutral"
"12650","Dino","A680765",0,"Neutral"
"12651","Dino","A661693",0,"Neutral"
"12652","Dino","A716839",0,"Neutral"
"12653","Dino Dan","A661260",0,"Neutral"
"12654","Dio","A674144",0,"Neutral"
"12655","Dipper","A671512",0,"Neutral"
"12656","Direwolf","A702466",0,"Neutral"
"12657","Dirk","A666043",0,"Neutral"
"12658","Dirty","A694740",-1,"Negative"
"12659","Disa","A691032",0,"Neutral"
"12660","Disco","A705246",0,"Neutral"
"12661","Disel","A700533",0,"Neutral"
"12662","Dismiss","A675521",0,"Neutral"
"12663","Ditch","A693616",0,"Neutral"
"12664","Diva","A698066",0,"Neutral"
"12665","Diva","A504813",0,"Neutral"
"12666","Diva","A664598",0,"Neutral"
"12667","Diva","A681485",0,"Neutral"
"12668","Diva","A568084",0,"Neutral"
"12669","Dixie","A695846",0,"Neutral"
"12670","Dixie","A667550",0,"Neutral"
"12671","Dixie","A703887",0,"Neutral"
"12672","Dixie","A681460",0,"Neutral"
"12673","Dixie","A671885",0,"Neutral"
"12674","Dixie","A720471",0,"Neutral"
"12675","Dixie","A674862",0,"Neutral"
"12676","Dixie","A671278",0,"Neutral"
"12677","Dixie","A685229",0,"Neutral"
"12678","Dixie","A463218",0,"Neutral"
"12679","Dixie","A691490",0,"Neutral"
"12680","Dixie","A685771",0,"Neutral"
"12681","Dixie","A691503",0,"Neutral"
"12682","Dixie","A692464",0,"Neutral"
"12683","Dixie","A674191",0,"Neutral"
"12684","Dixon","A685370",0,"Neutral"
"12685","Dixon","A664265",0,"Neutral"
"12686","Dizzy","A694172",-1,"Negative"
"12687","Dizzy","A666993",-1,"Negative"
"12688","Dizzy","A689439",-1,"Negative"
"12689","Dj","A684297",0,"Neutral"
"12690","Django","A717570",0,"Neutral"
"12691","Django","A621306",0,"Neutral"
"12692","Django","A688346",0,"Neutral"
"12693","Django","A684513",0,"Neutral"
"12694","Django","A710185",0,"Neutral"
"12695","Dmitri","A662728",0,"Neutral"
"12696","Dobbie","A719578",0,"Neutral"
"12697","Dobby","A666779",0,"Neutral"
"12698","Dobby","A688671",0,"Neutral"
"12699","Dobby","A669899",0,"Neutral"
"12700","Dobby","A709381",0,"Neutral"
"12701","Dobby","A674157",0,"Neutral"
"12702","Dobi","A687860",0,"Neutral"
"12703","Dobie","A692477",0,"Neutral"
"12704","Dobie","A682116",0,"Neutral"
"12705","Dobie","A712409",0,"Neutral"
"12706","Doc","A488066",0,"Neutral"
"12707","Doc","A704791",0,"Neutral"
"12708","Doc","A707685",0,"Neutral"
"12709","Doc","A697104",0,"Neutral"
"12710","Doc","A678788",0,"Neutral"
"12711","Doc","A664299",0,"Neutral"
"12712","Doc","A720447",0,"Neutral"
"12713","Doc","A697159",0,"Neutral"
"12714","Dodge","A705044",0,"Neutral"
"12715","Dodger","A694000",0,"Neutral"
"12716","Dodger","A690084",0,"Neutral"
"12717","Dodger","A694004",0,"Neutral"
"12718","Dodie","A663987",0,"Neutral"
"12719","Dody Becerra","A664880",0,"Neutral"
"12720","Doe Girl","A701461",0,"Neutral"
"12721","Dog","A716679",0,"Neutral"
"12722","Dog","A720585",0,"Neutral"
"12723","Dog","A711563",0,"Neutral"
"12724","Dog","A687535",0,"Neutral"
"12725","Dog","A684095",0,"Neutral"
"12726","Doggie","A500862",0,"Neutral"
"12727","Doggie Doo","A641381",0,"Neutral"
"12728","Dogtor Roxo","A683751",0,"Neutral"
"12729","Doji","A579260",0,"Neutral"
"12730","Dolce","A678143",0,"Neutral"
"12731","Doljah","A676172",0,"Neutral"
"12732","Dollar","A718538",0,"Neutral"
"12733","Dollar","A691182",0,"Neutral"
"12734","Dolley","A698184",0,"Neutral"
"12735","Dolly","A682384",0,"Neutral"
"12736","Dolly","A698434",0,"Neutral"
"12737","Dolly","A698469",0,"Neutral"
"12738","Dolly","A695308",0,"Neutral"
"12739","Dolly","A704075",0,"Neutral"
"12740","Dolly","A695276",0,"Neutral"
"12741","Dolly","A713451",0,"Neutral"
"12742","Dolly","A702487",0,"Neutral"
"12743","Dolly","A665906",0,"Neutral"
"12744","Dolly","A666660",0,"Neutral"
"12745","Dolly","A689001",0,"Neutral"
"12746","Dolly","A695861",0,"Neutral"
"12747","Dolly","A711568",0,"Neutral"
"12748","Dolly","A691419",0,"Neutral"
"12749","Dolly","A714805",0,"Neutral"
"12750","Dolly","A632022",0,"Neutral"
"12751","Dolly","A664186",0,"Neutral"
"12752","Dolly","A706709",0,"Neutral"
"12753","Dolly","A658509",0,"Neutral"
"12754","Dolly","A346884",0,"Neutral"
"12755","Dolly","A678756",0,"Neutral"
"12756","Dolly Lou","A652785",0,"Neutral"
"12757","Dolly P","A701577",0,"Neutral"
"12758","Dolo","A718055",0,"Neutral"
"12759","Dom","A700762",0,"Neutral"
"12760","Dominick","A671371",0,"Neutral"
"12761","Domino","A679892",0,"Neutral"
"12762","Domino","A701020",0,"Neutral"
"12763","Domino","A700506",0,"Neutral"
"12764","Domino","A690875",0,"Neutral"
"12765","Domino","A670804",0,"Neutral"
"12766","Domino","A698065",0,"Neutral"
"12767","Domino","A684916",0,"Neutral"
"12768","Don","A703066",1,"Positive"
"12769","Don","A680802",1,"Positive"
"12770","Don","A698667",1,"Positive"
"12771","Don Juan","A696706",1,"Positive"
"12772","Donald","A666980",0,"Neutral"
"12773","Donald","A711828",0,"Neutral"
"12774","Donatello","A689724",0,"Neutral"
"12775","Dongkae","A573141",0,"Neutral"
"12776","Donna","A712237",0,"Neutral"
"12777","Donna","A696811",0,"Neutral"
"12778","Donnatelo","A700897",0,"Neutral"
"12779","Donnor","A716751",0,"Neutral"
"12780","Donny","A681801",0,"Neutral"
"12781","Donny","A678421",0,"Neutral"
"12782","Donny","A691617",0,"Neutral"
"12783","Donovan","A514005",0,"Neutral"
"12784","Donut","A590330",0,"Neutral"
"12785","Donut","A717027",0,"Neutral"
"12786","Donut","A702085",0,"Neutral"
"12787","Doobie","A698857",0,"Neutral"
"12788","Doobie","A690385",0,"Neutral"
"12789","Doodle","A703281",-1,"Negative"
"12790","Doodle","A689397",-1,"Negative"
"12791","Doodle","A712998",-1,"Negative"
"12792","Doodlebug","A692131",0,"Neutral"
"12793","Doofy","A669992",0,"Neutral"
"12794","Doogie","A705252",0,"Neutral"
"12795","Doogie","A708548",0,"Neutral"
"12796","Doogie","A708875",0,"Neutral"
"12797","Doogle","A665004",0,"Neutral"
"12798","Dooley","A716624",0,"Neutral"
"12799","Dopey","A707681",0,"Neutral"
"12800","Dora","A499024",0,"Neutral"
"12801","Dora","A565188",0,"Neutral"
"12802","Dora","A704289",0,"Neutral"
"12803","Dora","A683517",0,"Neutral"
"12804","Dora","A665466",0,"Neutral"
"12805","Dora","A668131",0,"Neutral"
"12806","Dorado","A709095",0,"Neutral"
"12807","Dorchester","A700335",0,"Neutral"
"12808","Dori","A680421",0,"Neutral"
"12809","Dori","A673906",0,"Neutral"
"12810","Dori","A648044",0,"Neutral"
"12811","Dorian","A584553",0,"Neutral"
"12812","Doris","A710187",0,"Neutral"
"12813","Dorito","A699938",0,"Neutral"
"12814","Dorito","A706202",0,"Neutral"
"12815","Dorothy","A656250",0,"Neutral"
"12816","Dory","A703441",0,"Neutral"
"12817","Dory","A706940",0,"Neutral"
"12818","Dos","A669924",0,"Neutral"
"12819","Dosha","A671805",0,"Neutral"
"12820","Doshia","A704592",0,"Neutral"
"12821","Dot","A615161",0,"Neutral"
"12822","Dot","A686629",0,"Neutral"
"12823","Dot","A668895",0,"Neutral"
"12824","Dot","A707297",0,"Neutral"
"12825","Dot Dot","A682763",0,"Neutral"
"12826","Dottie","A672057",0,"Neutral"
"12827","Dottie","A673208",0,"Neutral"
"12828","Dottie","A711117",0,"Neutral"
"12829","Dottie","A710321",0,"Neutral"
"12830","Dottie","A661604",0,"Neutral"
"12831","Dottie","A689524",0,"Neutral"
"12832","Dottie","A708903",0,"Neutral"
"12833","Dottie","A700221",0,"Neutral"
"12834","Dottie","A672745",0,"Neutral"
"12835","Dottie","A668528",0,"Neutral"
"12836","Dottie","A666262",0,"Neutral"
"12837","Dottie","A696411",0,"Neutral"
"12838","Dotty","A569886",0,"Neutral"
"12839","Dotty","A707829",0,"Neutral"
"12840","Dotty","A720956",0,"Neutral"
"12841","Double","A718711",0,"Neutral"
"12842","Double","A667083",0,"Neutral"
"12843","Doug","A708839",0,"Neutral"
"12844","Doug","A686667",0,"Neutral"
"12845","Doug","A676814",0,"Neutral"
"12846","Doug","A695594",0,"Neutral"
"12847","Doug","A688806",0,"Neutral"
"12848","Dougal","A700330",0,"Neutral"
"12849","Doughie Bear","A650148",0,"Neutral"
"12850","Douglas","A716739",0,"Neutral"
"12851","Dove","A661036",1,"Positive"
"12852","Dovey","A685088",0,"Neutral"
"12853","Doxie","A677031",0,"Neutral"
"12854","Dozer","A691105",0,"Neutral"
"12855","Dozer","A663954",0,"Neutral"
"12856","Dozer","A520355",0,"Neutral"
"12857","Dozer","A622028",0,"Neutral"
"12858","Dozer","A691721",0,"Neutral"
"12859","Dozer","A702548",0,"Neutral"
"12860","Dozer","A688934",0,"Neutral"
"12861","Dozer","A685432",0,"Neutral"
"12862","Dozier","A693758",0,"Neutral"
"12863","Dr Cat","A720616",0,"Neutral"
"12864","Dr. Dog","A649920",0,"Neutral"
"12865","Dr. Pepper","A679977",0,"Neutral"
"12866","Draco","A675680",0,"Neutral"
"12867","Dragon","A698367",0,"Neutral"
"12868","Drake","A682294",0,"Neutral"
"12869","Drake","A713695",0,"Neutral"
"12870","Drake","A675177",0,"Neutral"
"12871","Drake","A668714",0,"Neutral"
"12872","Draper","A680938",0,"Neutral"
"12873","Dream","A669284",1,"Positive"
"12874","Drew","A677651",0,"Neutral"
"12875","Drew","A683516",0,"Neutral"
"12876","Drew","A692837",0,"Neutral"
"12877","Drewster","A713865",0,"Neutral"
"12878","Dreyfus","A667889",0,"Neutral"
"12879","Driver","A720141",0,"Neutral"
